timestamp,price_eur_mwh,price_gbp_per_mwh,hour,hour_of_day,day_of_week,day_of_year
2023-10-15 11:00:00,22.501219,19.35,6899,11,6,288
2023-10-15 12:00:00,15.233784,13.1,6900,12,6,288
2023-10-15 13:00:00,27.572021,23.71,6901,13,6,288
2023-10-15 14:00:00,26.637693,22.91,6902,14,6,288
2023-10-15 15:00:00,36.40758,31.31,6903,15,6,288
2023-10-15 16:00:00,37.341553,32.11,6904,16,6,288
2023-10-15 17:00:00,49.27816,42.38,6905,17,6,288
2023-10-15 18:00:00,46.359615,39.87,6906,18,6,288
2023-10-15 19:00:00,49.285038,42.39,6907,19,6,288
2023-10-15 20:00:00,50.26131,43.22,6908,20,6,288
2023-10-15 21:00:00,66.081215,56.83,6909,21,6,288
2023-10-15 22:00:00,68.407684,58.83,6910,22,6,288
2023-10-15 23:00:00,62.292442,53.57,6911,23,6,288
2023-10-16 00:00:00,73.62431,63.32,6912,0,0,289
2023-10-16 01:00:00,87.16922,74.97,6913,1,0,289
2023-10-16 02:00:00,72.63093,62.46,6914,2,0,289
2023-10-16 03:00:00,65.30311,56.16,6915,3,0,289
2023-10-16 04:00:00,64.4915,55.46,6916,4,0,289
2023-10-16 05:00:00,64.809326,55.74,6917,5,0,289
2023-10-16 06:00:00,67.62514,58.16,6918,6,0,289
2023-10-16 07:00:00,63.493332,54.6,6919,7,0,289
2023-10-16 08:00:00,76.30635,65.62,6920,8,0,289
2023-10-16 09:00:00,64.0411,55.08,6921,9,0,289
2023-10-16 10:00:00,57.994762,49.88,6922,10,0,289
2023-10-16 11:00:00,60.157024,51.74,6923,11,0,289
2023-10-16 12:00:00,55.911037,48.08,6924,12,0,289
2023-10-16 13:00:00,48.513954,41.72,6925,13,0,289
2023-10-16 14:00:00,43.20633,37.16,6926,14,0,289
2023-10-16 15:00:00,49.829494,42.85,6927,15,0,289
2023-10-16 16:00:00,54.095497,46.52,6928,16,0,289
2023-10-16 17:00:00,64.50766,55.48,6929,17,0,289
2023-10-16 18:00:00,60.57989,52.1,6930,18,0,289
2023-10-16 19:00:00,69.41389,59.7,6931,19,0,289
2023-10-16 20:00:00,69.60201,59.86,6932,20,0,289
2023-10-16 21:00:00,68.42081,58.84,6933,21,0,289
2023-10-16 22:00:00,75.73832,65.13,6934,22,0,289
2023-10-16 23:00:00,69.839905,60.06,6935,23,0,289
2023-10-17 00:00:00,60.886177,52.36,6936,0,1,290
2023-10-17 01:00:00,56.536354,48.62,6937,1,1,290
2023-10-17 02:00:00,54.62107,46.97,6938,2,1,290
2023-10-17 03:00:00,54.069885,46.5,6939,3,1,290
2023-10-17 04:00:00,50.0022,43.0,6940,4,1,290
2023-10-17 05:00:00,40.18386,34.56,6941,5,1,290
2023-10-17 06:00:00,43.394306,37.32,6942,6,1,290
2023-10-17 07:00:00,52.974365,45.56,6943,7,1,290
2023-10-17 08:00:00,57.72014,49.64,6944,8,1,290
2023-10-17 09:00:00,65.47416,56.31,6945,9,1,290
2023-10-17 10:00:00,74.55487,64.12,6946,10,1,290
2023-10-17 11:00:00,73.40547,63.13,6947,11,1,290
2023-10-17 12:00:00,78.09983,67.17,6948,12,1,290
2023-10-17 13:00:00,81.28029,69.9,6949,13,1,290
2023-10-17 14:00:00,94.96241,81.67,6950,14,1,290
2023-10-17 15:00:00,112.158775,96.46,6951,15,1,290
2023-10-17 16:00:00,123.52319,106.23,6952,16,1,290
2023-10-17 17:00:00,131.95076,113.48,6953,17,1,290
2023-10-17 18:00:00,131.10056,112.75,6954,18,1,290
2023-10-17 19:00:00,128.29994,110.34,6955,19,1,290
2023-10-17 20:00:00,120.613,103.73,6956,20,1,290
2023-10-17 21:00:00,118.4286,101.85,6957,21,1,290
2023-10-17 22:00:00,106.53189,91.62,6958,22,1,290
2023-10-17 23:00:00,99.94452,85.95,6959,23,1,290
2023-10-18 00:00:00,77.121574,66.32,6960,0,2,291
2023-10-18 01:00:00,87.52691,75.27,6961,1,2,291
2023-10-18 02:00:00,82.969406,71.35,6962,2,2,291
2023-10-18 03:00:00,84.04016,72.27,6963,3,2,291
2023-10-18 04:00:00,93.75323,80.63,6964,4,2,291
2023-10-18 05:00:00,96.85934,83.3,6965,5,2,291
2023-10-18 06:00:00,109.71619,94.36,6966,6,2,291
2023-10-18 07:00:00,102.7264,88.34,6967,7,2,291
2023-10-18 08:00:00,119.477325,102.75,6968,8,2,291
2023-10-18 09:00:00,121.531715,104.52,6969,9,2,291
2023-10-18 10:00:00,113.84279,97.9,6970,10,2,291
2023-10-18 11:00:00,114.28107,98.28,6971,11,2,291
2023-10-18 12:00:00,97.742355,84.06,6972,12,2,291
2023-10-18 13:00:00,91.94032,79.07,6973,13,2,291
2023-10-18 14:00:00,102.9298,88.52,6974,14,2,291
2023-10-18 15:00:00,93.29483,80.23,6975,15,2,291
2023-10-18 16:00:00,103.44629,88.96,6976,16,2,291
2023-10-18 17:00:00,112.28526,96.57,6977,17,2,291
2023-10-18 18:00:00,128.38226,110.41,6978,18,2,291
2023-10-18 19:00:00,114.95791,98.86,6979,19,2,291
2023-10-18 20:00:00,122.110985,105.02,6980,20,2,291
2023-10-18 21:00:00,111.51149,95.9,6981,21,2,291
2023-10-18 22:00:00,102.130615,87.83,6982,22,2,291
2023-10-18 23:00:00,88.65702,76.25,6983,23,2,291
2023-10-19 00:00:00,75.7107,65.11,6984,0,3,292
2023-10-19 01:00:00,76.954094,66.18,6985,1,3,292
2023-10-19 02:00:00,66.98489,57.61,6986,2,3,292
2023-10-19 03:00:00,71.376976,61.38,6987,3,3,292
2023-10-19 04:00:00,67.17629,57.77,6988,4,3,292
2023-10-19 05:00:00,61.766857,53.12,6989,5,3,292
2023-10-19 06:00:00,63.55261,54.66,6990,6,3,292
2023-10-19 07:00:00,71.42521,61.43,6991,7,3,292
2023-10-19 08:00:00,71.84538,61.79,6992,8,3,292
2023-10-19 09:00:00,70.31672,60.47,6993,9,3,292
2023-10-19 10:00:00,70.19471,60.37,6994,10,3,292
2023-10-19 11:00:00,71.741646,61.7,6995,11,3,292
2023-10-19 12:00:00,64.6968,55.64,6996,12,3,292
2023-10-19 13:00:00,56.242073,48.37,6997,13,3,292
2023-10-19 14:00:00,60.46983,52.0,6998,14,3,292
2023-10-19 15:00:00,70.75721,60.85,6999,15,3,292
2023-10-19 16:00:00,68.4873,58.9,7000,16,3,292
2023-10-19 17:00:00,70.12003,60.3,7001,17,3,292
2023-10-19 18:00:00,70.658875,60.77,7002,18,3,292
2023-10-19 19:00:00,71.58742,61.57,7003,19,3,292
2023-10-19 20:00:00,65.520325,56.35,7004,20,3,292
2023-10-19 21:00:00,110.11899,94.7,7005,21,3,292
2023-10-19 22:00:00,54.34763,46.74,7006,22,3,292
2023-10-19 23:00:00,42.207283,36.3,7007,23,3,292
2023-10-20 00:00:00,38.328888,32.96,7008,0,4,293
2023-10-20 01:00:00,38.511047,33.12,7009,1,4,293
2023-10-20 02:00:00,29.236475,25.14,7010,2,4,293
2023-10-20 03:00:00,27.179777,23.37,7011,3,4,293
2023-10-20 04:00:00,28.396639,24.42,7012,4,4,293
2023-10-20 05:00:00,31.906458,27.44,7013,5,4,293
2023-10-20 06:00:00,40.909973,35.18,7014,6,4,293
2023-10-20 07:00:00,43.58558,37.48,7015,7,4,293
2023-10-20 08:00:00,58.648987,50.44,7016,8,4,293
2023-10-20 09:00:00,61.412792,52.82,7017,9,4,293
2023-10-20 10:00:00,51.431896,44.23,7018,10,4,293
2023-10-20 11:00:00,47.544655,40.89,7019,11,4,293
2023-10-20 12:00:00,45.532047,39.16,7020,12,4,293
2023-10-20 13:00:00,54.58032,46.94,7021,13,4,293
2023-10-20 14:00:00,54.20282,46.61,7022,14,4,293
2023-10-20 15:00:00,67.11859,57.72,7023,15,4,293
2023-10-20 16:00:00,75.773796,65.17,7024,16,4,293
2023-10-20 17:00:00,93.662766,80.55,7025,17,4,293
2023-10-20 18:00:00,106.53238,91.62,7026,18,4,293
2023-10-20 19:00:00,107.48077,92.43,7027,19,4,293
2023-10-20 20:00:00,102.09469,87.8,7028,20,4,293
2023-10-20 21:00:00,100.68531,86.59,7029,21,4,293
2023-10-20 22:00:00,94.119125,80.94,7030,22,4,293
2023-10-20 23:00:00,101.82905,87.57,7031,23,4,293
2023-10-21 00:00:00,87.45494,75.21,7032,0,5,294
2023-10-21 01:00:00,82.00295,70.52,7033,1,5,294
2023-10-21 02:00:00,76.35468,65.67,7034,2,5,294
2023-10-21 03:00:00,66.13989,56.88,7035,3,5,294
2023-10-21 04:00:00,70.220665,60.39,7036,4,5,294
2023-10-21 05:00:00,65.66531,56.47,7037,5,5,294
2023-10-21 06:00:00,76.16321,65.5,7038,6,5,294
2023-10-21 07:00:00,69.03187,59.37,7039,7,5,294
2023-10-21 08:00:00,70.995285,61.06,7040,8,5,294
2023-10-21 09:00:00,77.55041,66.69,7041,9,5,294
2023-10-21 10:00:00,58.252293,50.1,7042,10,5,294
2023-10-21 11:00:00,69.27982,59.58,7043,11,5,294
2023-10-21 12:00:00,63.000355,54.18,7044,12,5,294
2023-10-21 13:00:00,63.142063,54.3,7045,13,5,294
2023-10-21 14:00:00,68.77006,59.14,7046,14,5,294
2023-10-21 15:00:00,77.20768,66.4,7047,15,5,294
2023-10-21 16:00:00,82.91429,71.31,7048,16,5,294
2023-10-21 17:00:00,93.08782,80.06,7049,17,5,294
2023-10-21 18:00:00,97.769646,84.08,7050,18,5,294
2023-10-21 19:00:00,108.93254,93.68,7051,19,5,294
2023-10-21 20:00:00,108.65376,93.44,7052,20,5,294
2023-10-21 21:00:00,117.44509,101.0,7053,21,5,294
2023-10-21 22:00:00,117.7766,101.29,7054,22,5,294
2023-10-21 23:00:00,99.36061,85.45,7055,23,5,294
2023-10-22 00:00:00,112.84564,97.05,7056,0,6,295
2023-10-22 01:00:00,104.206116,89.62,7057,1,6,295
2023-10-22 02:00:00,110.60816,95.12,7058,2,6,295
2023-10-22 03:00:00,106.43334,91.53,7059,3,6,295
2023-10-22 04:00:00,110.883705,95.36,7060,4,6,295
2023-10-22 05:00:00,104.037056,89.47,7061,5,6,295
2023-10-22 06:00:00,108.16646,93.02,7062,6,6,295
2023-10-22 07:00:00,105.843605,91.03,7063,7,6,295
2023-10-22 08:00:00,115.13742,99.02,7064,8,6,295
2023-10-22 09:00:00,113.175316,97.33,7065,9,6,295
2023-10-22 10:00:00,112.84678,97.05,7066,10,6,295
2023-10-22 11:00:00,90.036125,77.43,7067,11,6,295
2023-10-22 12:00:00,84.526505,72.69,7068,12,6,295
2023-10-22 13:00:00,84.880844,73.0,7069,13,6,295
2023-10-22 14:00:00,86.34977,74.26,7070,14,6,295
2023-10-22 15:00:00,95.07286,81.76,7071,15,6,295
2023-10-22 16:00:00,94.8707,81.59,7072,16,6,295
2023-10-22 17:00:00,97.42964,83.79,7073,17,6,295
2023-10-22 18:00:00,106.46916,91.56,7074,18,6,295
2023-10-22 19:00:00,88.47266,76.09,7075,19,6,295
2023-10-22 20:00:00,90.337326,77.69,7076,20,6,295
2023-10-22 21:00:00,84.41283,72.6,7077,21,6,295
2023-10-22 22:00:00,74.62809,64.18,7078,22,6,295
2023-10-22 23:00:00,74.81069,64.34,7079,23,6,295
2023-10-23 00:00:00,89.199,76.71,7080,0,0,296
2023-10-23 01:00:00,93.98287,80.83,7081,1,0,296
2023-10-23 02:00:00,89.680725,77.13,7082,2,0,296
2023-10-23 03:00:00,93.34826,80.28,7083,3,0,296
2023-10-23 04:00:00,98.32613,84.56,7084,4,0,296
2023-10-23 05:00:00,98.50127,84.71,7085,5,0,296
2023-10-23 06:00:00,96.317894,82.83,7086,6,0,296
2023-10-23 07:00:00,94.84822,81.57,7087,7,0,296
2023-10-23 08:00:00,101.39734,87.2,7088,8,0,296
2023-10-23 09:00:00,97.1014,83.51,7089,9,0,296
2023-10-23 10:00:00,82.680405,71.11,7090,10,0,296
2023-10-23 11:00:00,63.842136,54.9,7091,11,0,296
2023-10-23 12:00:00,65.620544,56.43,7092,12,0,296
2023-10-23 13:00:00,60.736683,52.23,7093,13,0,296
2023-10-23 14:00:00,66.534325,57.22,7094,14,0,296
2023-10-23 15:00:00,81.89742,70.43,7095,15,0,296
2023-10-23 16:00:00,79.94271,68.75,7096,16,0,296
2023-10-23 17:00:00,86.75895,74.61,7097,17,0,296
2023-10-23 18:00:00,89.97157,77.38,7098,18,0,296
2023-10-23 19:00:00,93.635635,80.53,7099,19,0,296
2023-10-23 20:00:00,100.050644,86.04,7100,20,0,296
2023-10-23 21:00:00,85.95377,73.92,7101,21,0,296
2023-10-23 22:00:00,85.96026,73.93,7102,22,0,296
2023-10-23 23:00:00,89.847534,77.27,7103,23,0,296
2023-10-24 00:00:00,83.328735,71.66,7104,0,1,297
2023-10-24 01:00:00,80.31554,69.07,7105,1,1,297
2023-10-24 02:00:00,81.04551,69.7,7106,2,1,297
2023-10-24 03:00:00,81.69205,70.26,7107,3,1,297
2023-10-24 04:00:00,85.62044,73.63,7108,4,1,297
2023-10-24 05:00:00,91.42156,78.62,7109,5,1,297
2023-10-24 06:00:00,87.80017,75.51,7110,6,1,297
2023-10-24 07:00:00,98.51266,84.72,7111,7,1,297
2023-10-24 08:00:00,107.12268,92.13,7112,8,1,297
2023-10-24 09:00:00,104.01237,89.45,7113,9,1,297
2023-10-24 10:00:00,85.91186,73.88,7114,10,1,297
2023-10-24 11:00:00,77.92512,67.02,7115,11,1,297
2023-10-24 12:00:00,74.113754,63.74,7116,12,1,297
2023-10-24 13:00:00,64.366684,55.36,7117,13,1,297
2023-10-24 14:00:00,65.0362,55.93,7118,14,1,297
2023-10-24 15:00:00,61.864758,53.2,7119,15,1,297
2023-10-24 16:00:00,75.06428,64.56,7120,16,1,297
2023-10-24 17:00:00,83.79355,72.06,7121,17,1,297
2023-10-24 18:00:00,76.87095,66.11,7122,18,1,297
2023-10-24 19:00:00,81.417175,70.02,7123,19,1,297
2023-10-24 20:00:00,79.702934,68.54,7124,20,1,297
2023-10-24 21:00:00,80.2892,69.05,7125,21,1,297
2023-10-24 22:00:00,74.000725,63.64,7126,22,1,297
2023-10-24 23:00:00,65.94739,56.71,7127,23,1,297
2023-10-25 00:00:00,57.24941,49.23,7128,0,2,298
2023-10-25 01:00:00,53.529118,46.04,7129,1,2,298
2023-10-25 02:00:00,53.616314,46.11,7130,2,2,298
2023-10-25 03:00:00,55.101913,47.39,7131,3,2,298
2023-10-25 04:00:00,55.73732,47.93,7132,4,2,298
2023-10-25 05:00:00,57.016678,49.03,7133,5,2,298
2023-10-25 06:00:00,60.629517,52.14,7134,6,2,298
2023-10-25 07:00:00,84.25409,72.46,7135,7,2,298
2023-10-25 08:00:00,80.370056,69.12,7136,8,2,298
2023-10-25 09:00:00,74.18446,63.8,7137,9,2,298
2023-10-25 10:00:00,92.28082,79.36,7138,10,2,298
2023-10-25 11:00:00,87.597565,75.33,7139,11,2,298
2023-10-25 12:00:00,71.939316,61.87,7140,12,2,298
2023-10-25 13:00:00,76.41906,65.72,7141,13,2,298
2023-10-25 14:00:00,72.278564,62.16,7142,14,2,298
2023-10-25 15:00:00,84.91664,73.03,7143,15,2,298
2023-10-25 16:00:00,90.53308,77.86,7144,16,2,298
2023-10-25 17:00:00,93.785034,80.66,7145,17,2,298
2023-10-25 18:00:00,109.058716,93.79,7146,18,2,298
2023-10-25 19:00:00,112.57967,96.82,7147,19,2,298
2023-10-25 20:00:00,115.668526,99.47,7148,20,2,298
2023-10-25 21:00:00,112.83611,97.04,7149,21,2,298
2023-10-25 22:00:00,103.60409,89.1,7150,22,2,298
2023-10-25 23:00:00,103.18283,88.74,7151,23,2,298
2023-10-26 00:00:00,105.50611,90.74,7152,0,3,299
2023-10-26 01:00:00,102.705666,88.33,7153,1,3,299
2023-10-26 02:00:00,111.46901,95.86,7154,2,3,299
2023-10-26 03:00:00,113.315735,97.45,7155,3,3,299
2023-10-26 04:00:00,112.16824,96.46,7156,4,3,299
2023-10-26 05:00:00,113.7269,97.81,7157,5,3,299
2023-10-26 06:00:00,116.28338,100.0,7158,6,3,299
2023-10-26 07:00:00,108.97125,93.72,7159,7,3,299
2023-10-26 08:00:00,107.944855,92.83,7160,8,3,299
2023-10-26 09:00:00,105.08321,90.37,7161,9,3,299
2023-10-26 10:00:00,94.56912,81.33,7162,10,3,299
2023-10-26 11:00:00,89.14823,76.67,7163,11,3,299
2023-10-26 12:00:00,83.28469,71.62,7164,12,3,299
2023-10-26 13:00:00,86.403404,74.31,7165,13,3,299
2023-10-26 14:00:00,92.59534,79.63,7166,14,3,299
2023-10-26 15:00:00,98.40759,84.63,7167,15,3,299
2023-10-26 16:00:00,94.82128,81.55,7168,16,3,299
2023-10-26 17:00:00,113.498764,97.61,7169,17,3,299
2023-10-26 18:00:00,114.87581,98.79,7170,18,3,299
2023-10-26 19:00:00,113.398415,97.52,7171,19,3,299
2023-10-26 20:00:00,107.17479,92.17,7172,20,3,299
2023-10-26 21:00:00,98.541534,84.75,7173,21,3,299
2023-10-26 22:00:00,104.51436,89.88,7174,22,3,299
2023-10-26 23:00:00,109.518684,94.19,7175,23,3,299
2023-10-27 00:00:00,105.97108,91.14,7176,0,4,300
2023-10-27 01:00:00,101.45773,87.25,7177,1,4,300
2023-10-27 02:00:00,102.01193,87.73,7178,2,4,300
2023-10-27 03:00:00,99.16922,85.29,7179,3,4,300
2023-10-27 04:00:00,96.34926,82.86,7180,4,4,300
2023-10-27 05:00:00,99.817665,85.84,7181,5,4,300
2023-10-27 06:00:00,99.439766,85.52,7182,6,4,300
2023-10-27 07:00:00,104.11481,89.54,7183,7,4,300
2023-10-27 08:00:00,105.58621,90.8,7184,8,4,300
2023-10-27 09:00:00,105.6395,90.85,7185,9,4,300
2023-10-27 10:00:00,93.68165,80.57,7186,10,4,300
2023-10-27 11:00:00,111.90993,96.24,7187,11,4,300
2023-10-27 12:00:00,78.47065,67.48,7188,12,4,300
2023-10-27 13:00:00,72.510445,62.36,7189,13,4,300
2023-10-27 14:00:00,71.43772,61.44,7190,14,4,300
2023-10-27 15:00:00,70.23376,60.4,7191,15,4,300
2023-10-27 16:00:00,85.7446,73.74,7192,16,4,300
2023-10-27 17:00:00,85.71248,73.71,7193,17,4,300
2023-10-27 18:00:00,85.416046,73.46,7194,18,4,300
2023-10-27 19:00:00,95.75554,82.35,7195,19,4,300
2023-10-27 20:00:00,89.36766,76.86,7196,20,4,300
2023-10-27 21:00:00,84.31041,72.51,7197,21,4,300
2023-10-27 22:00:00,73.42291,63.14,7198,22,4,300
2023-10-27 23:00:00,77.04591,66.26,7199,23,4,300
2023-10-28 00:00:00,70.29778,60.46,7200,0,5,301
2023-10-28 01:00:00,74.52706,64.09,7201,1,5,301
2023-10-28 02:00:00,76.74542,66.0,7202,2,5,301
2023-10-28 03:00:00,75.810074,65.2,7203,3,5,301
2023-10-28 04:00:00,71.72591,61.68,7204,4,5,301
2023-10-28 05:00:00,67.31987,57.9,7205,5,5,301
2023-10-28 06:00:00,79.27232,68.17,7206,6,5,301
2023-10-28 07:00:00,86.642815,74.51,7207,7,5,301
2023-10-28 08:00:00,81.64296,70.21,7208,8,5,301
2023-10-28 09:00:00,79.74713,68.58,7209,9,5,301
2023-10-28 10:00:00,73.57337,63.27,7210,10,5,301
2023-10-28 11:00:00,61.412468,52.81,7211,11,5,301
2023-10-28 12:00:00,60.249992,51.81,7212,12,5,301
2023-10-28 13:00:00,56.91943,48.95,7213,13,5,301
2023-10-28 14:00:00,52.5284,45.17,7214,14,5,301
2023-10-28 15:00:00,46.942432,40.37,7215,15,5,301
2023-10-28 16:00:00,42.340412,36.41,7216,16,5,301
2023-10-28 17:00:00,46.337704,39.85,7217,17,5,301
2023-10-28 18:00:00,-1.3328635,-1.15,7218,18,5,301
2023-10-28 19:00:00,-4.7697854,-4.1,7219,19,5,301
2023-10-28 20:00:00,1.0225189,0.88,7220,20,5,301
2023-10-28 21:00:00,0.17137632,0.15,7221,21,5,301
2023-10-28 22:00:00,3.6667607,3.15,7222,22,5,301
2023-10-28 23:00:00,1.8969328,1.63,7223,23,5,301
2023-10-29 00:00:00,-4.737179,-4.07,7224,0,6,302
2023-10-29 01:00:00,-3.0452814,-2.62,7225,1,6,302
2023-10-29 02:00:00,-11.453043,-9.85,7226,2,6,302
2023-10-29 03:00:00,-6.178479,-5.31,7227,3,6,302
2023-10-29 04:00:00,-10.747789,-9.24,7228,4,6,302
2023-10-29 05:00:00,-0.46131125,-0.4,7229,5,6,302
2023-10-29 06:00:00,1.2940006,1.11,7230,6,6,302
2023-10-29 07:00:00,12.870782,11.07,7231,7,6,302
2023-10-29 08:00:00,6.611735,5.69,7232,8,6,302
2023-10-29 09:00:00,1.5237564,1.31,7233,9,6,302
2023-10-29 10:00:00,2.280042,1.96,7234,10,6,302
2023-10-29 11:00:00,7.906598,6.8,7235,11,6,302
2023-10-29 12:00:00,17.396175,14.96,7236,12,6,302
2023-10-29 13:00:00,16.584534,14.26,7237,13,6,302
2023-10-29 14:00:00,83.03658,71.41,7238,14,6,302
2023-10-29 15:00:00,83.433945,71.75,7239,15,6,302
2023-10-29 16:00:00,94.72864,81.47,7240,16,6,302
2023-10-29 17:00:00,90.541306,77.87,7241,17,6,302
2023-10-29 18:00:00,94.99639,81.7,7242,18,6,302
2023-10-29 19:00:00,77.70642,66.83,7243,19,6,302
2023-10-29 20:00:00,68.59567,58.99,7244,20,6,302
2023-10-29 21:00:00,70.29127,60.45,7245,21,6,302
2023-10-29 22:00:00,59.04677,50.78,7246,22,6,302
2023-10-29 23:00:00,61.34682,52.76,7247,23,6,302
2023-10-30 00:00:00,74.76769,64.3,7248,0,0,303
2023-10-30 01:00:00,70.07093,60.26,7249,1,0,303
2023-10-30 02:00:00,62.03151,53.35,7250,2,0,303
2023-10-30 03:00:00,58.61999,50.41,7251,3,0,303
2023-10-30 04:00:00,53.671078,46.16,7252,4,0,303
2023-10-30 05:00:00,57.55308,49.5,7253,5,0,303
2023-10-30 06:00:00,64.48723,55.46,7254,6,0,303
2023-10-30 07:00:00,68.118645,58.58,7255,7,0,303
2023-10-30 08:00:00,82.93941,71.33,7256,8,0,303
2023-10-30 09:00:00,75.574486,64.99,7257,9,0,303
2023-10-30 10:00:00,80.30399,69.06,7258,10,0,303
2023-10-30 11:00:00,66.42841,57.13,7259,11,0,303
2023-10-30 12:00:00,62.877262,54.07,7260,12,0,303
2023-10-30 13:00:00,70.6485,60.76,7261,13,0,303
2023-10-30 14:00:00,81.535774,70.12,7262,14,0,303
2023-10-30 15:00:00,84.2206,72.43,7263,15,0,303
2023-10-30 16:00:00,95.46175,82.1,7264,16,0,303
2023-10-30 17:00:00,104.55822,89.92,7265,17,0,303
2023-10-30 18:00:00,103.97417,89.42,7266,18,0,303
2023-10-30 19:00:00,108.416466,93.24,7267,19,0,303
2023-10-30 20:00:00,118.27844,101.72,7268,20,0,303
2023-10-30 21:00:00,115.66174,99.47,7269,21,0,303
2023-10-30 22:00:00,113.499435,97.61,7270,22,0,303
2023-10-30 23:00:00,112.88051,97.08,7271,23,0,303
2023-10-31 00:00:00,95.74536,82.34,7272,0,1,304
2023-10-31 01:00:00,96.18611,82.72,7273,1,1,304
2023-10-31 02:00:00,85.7527,73.75,7274,2,1,304
2023-10-31 03:00:00,79.65975,68.51,7275,3,1,304
2023-10-31 04:00:00,95.12497,81.81,7276,4,1,304
2023-10-31 05:00:00,94.650505,81.4,7277,5,1,304
2023-10-31 06:00:00,92.70756,79.73,7278,6,1,304
2023-10-31 07:00:00,104.4035,89.79,7279,7,1,304
2023-10-31 08:00:00,97.85671,84.16,7280,8,1,304
2023-10-31 09:00:00,91.24961,78.47,7281,9,1,304
2023-10-31 10:00:00,93.75314,80.63,7282,10,1,304
2023-10-31 11:00:00,86.48127,74.37,7283,11,1,304
2023-10-31 12:00:00,69.82862,60.05,7284,12,1,304
2023-10-31 13:00:00,72.56756,62.41,7285,13,1,304
2023-10-31 14:00:00,72.55571,62.4,7286,14,1,304
2023-10-31 15:00:00,89.81906,77.24,7287,15,1,304
2023-10-31 16:00:00,92.4527,79.51,7288,16,1,304
2023-10-31 17:00:00,106.26705,91.39,7289,17,1,304
2023-10-31 18:00:00,121.9145,104.85,7290,18,1,304
2023-10-31 19:00:00,114.605804,98.56,7291,19,1,304
2023-10-31 20:00:00,109.503075,94.17,7292,20,1,304
2023-10-31 21:00:00,107.03482,92.05,7293,21,1,304
2023-10-31 22:00:00,95.55159,82.17,7294,22,1,304
2023-10-31 23:00:00,93.566025,80.47,7295,23,1,304
2023-11-01 00:00:00,86.725815,74.58,7296,0,2,305
2023-11-01 01:00:00,82.9449,71.33,7297,1,2,305
2023-11-01 02:00:00,81.121056,69.76,7298,2,2,305
2023-11-01 03:00:00,80.095024,68.88,7299,3,2,305
2023-11-01 04:00:00,81.46231,70.06,7300,4,2,305
2023-11-01 05:00:00,79.67534,68.52,7301,5,2,305
2023-11-01 06:00:00,80.267784,69.03,7302,6,2,305
2023-11-01 07:00:00,84.02368,72.26,7303,7,2,305
2023-11-01 08:00:00,85.509224,73.54,7304,8,2,305
2023-11-01 09:00:00,79.98264,68.79,7305,9,2,305
2023-11-01 10:00:00,76.89358,66.13,7306,10,2,305
2023-11-01 11:00:00,57.898746,49.79,7307,11,2,305
2023-11-01 12:00:00,49.42821,42.51,7308,12,2,305
2023-11-01 13:00:00,48.019108,41.3,7309,13,2,305
2023-11-01 14:00:00,46.7608,40.21,7310,14,2,305
2023-11-01 15:00:00,66.75031,57.41,7311,15,2,305
2023-11-01 16:00:00,75.67115,65.08,7312,16,2,305
2023-11-01 17:00:00,84.69142,72.83,7313,17,2,305
2023-11-01 18:00:00,86.161514,74.1,7314,18,2,305
2023-11-01 19:00:00,87.637024,75.37,7315,19,2,305
2023-11-01 20:00:00,77.51405,66.66,7316,20,2,305
2023-11-01 21:00:00,73.69765,63.38,7317,21,2,305
2023-11-01 22:00:00,64.351685,55.34,7318,22,2,305
2023-11-01 23:00:00,61.030632,52.49,7319,23,2,305
2023-11-02 00:00:00,40.3506,34.7,7320,0,3,306
2023-11-02 01:00:00,34.08307,29.31,7321,1,3,306
2023-11-02 02:00:00,46.182312,39.72,7322,2,3,306
2023-11-02 03:00:00,53.33877,45.87,7323,3,3,306
2023-11-02 04:00:00,65.027725,55.92,7324,4,3,306
2023-11-02 05:00:00,78.601746,67.6,7325,5,3,306
2023-11-02 06:00:00,87.97623,75.66,7326,6,3,306
2023-11-02 07:00:00,88.789314,76.36,7327,7,3,306
2023-11-02 08:00:00,82.9241,71.31,7328,8,3,306
2023-11-02 09:00:00,88.82202,76.39,7329,9,3,306
2023-11-02 10:00:00,83.22812,71.58,7330,10,3,306
2023-11-02 11:00:00,94.155045,80.97,7331,11,3,306
2023-11-02 12:00:00,85.39357,73.44,7332,12,3,306
2023-11-02 13:00:00,97.03191,83.45,7333,13,3,306
2023-11-02 14:00:00,96.81805,83.26,7334,14,3,306
2023-11-02 15:00:00,110.76701,95.26,7335,15,3,306
2023-11-02 16:00:00,128.03488,110.11,7336,16,3,306
2023-11-02 17:00:00,124.43466,107.01,7337,17,3,306
2023-11-02 18:00:00,122.74489,105.56,7338,18,3,306
2023-11-02 19:00:00,114.149925,98.17,7339,19,3,306
2023-11-02 20:00:00,101.83435,87.58,7340,20,3,306
2023-11-02 21:00:00,102.00821,87.73,7341,21,3,306
2023-11-02 22:00:00,95.6525,82.26,7342,22,3,306
2023-11-02 23:00:00,92.185814,79.28,7343,23,3,306
2023-11-03 00:00:00,91.02571,78.28,7344,0,4,307
2023-11-03 01:00:00,75.59055,65.01,7345,1,4,307
2023-11-03 02:00:00,83.15126,71.51,7346,2,4,307
2023-11-03 03:00:00,79.06129,67.99,7347,3,4,307
