hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
4638,-9.175278686603436,6,4,194
4639,-16.847434058942653,7,4,194
4640,-16.228431619461485,8,4,194
4641,-4.492833149111231,9,4,194
4642,0.9655543982687902,10,4,194
4643,26.41498834058142,11,4,194
4644,39.29565104591573,12,4,194
4645,65.16515554002328,13,4,194
4646,42.9493398390352,14,4,194
4647,42.96125576901775,15,4,194
4648,23.687143964340514,16,4,194
4649,28.157758562264085,17,4,194
4650,31.250805015014123,18,4,194
4651,160.13094095626394,19,4,194
4652,45.448082971146015,20,4,194
4653,52.591544361755744,21,4,194
4654,57.435986468355495,22,4,194
4655,68.42020100589279,23,4,194
4656,39.50190303098974,0,5,195
4657,28.568069139452266,1,5,195
4658,26.982801131838336,2,5,195
4659,21.523733829703087,3,5,195
4660,33.00131161663663,4,5,195
4661,34.79571891519524,5,5,195
4662,35.87331196759306,6,5,195
4663,36.82821968439998,7,5,195
4664,49.409731620955206,8,5,195
4665,48.84234088187262,9,5,195
4666,38.76751141230638,10,5,195
4667,56.32858614411087,11,5,195
4668,45.8560440738687,12,5,195
4669,47.53129419564233,13,5,195
4670,53.88170553057455,14,5,195
4671,32.66772023974254,15,5,195
4672,42.30920219345053,16,5,195
4673,33.81981408277151,17,5,195
4674,51.57233013964305,18,5,195
4675,36.502319698075716,19,5,195
4676,45.404985194533296,20,5,195
4677,55.903265874937354,21,5,195
4678,-14.939155883602076,22,5,195
4679,48.136413217406165,23,5,195
4680,33.569337887765386,0,6,196
4681,26.240965590465112,1,6,196
4682,32.338173414942254,2,6,196
4683,26.67731039500228,3,6,196
4684,21.698256079079464,4,6,196
4685,30.65208908580915,5,6,196
4686,29.51125888747485,6,6,196
4687,25.37217649397861,7,6,196
4688,13.393464264620363,8,6,196
4689,12.858194454770532,9,6,196
4690,16.05295377520966,10,6,196
4691,22.008974331660763,11,6,196
4692,36.62143082763806,12,6,196
4693,45.24638778825642,13,6,196
4694,42.105436631776584,14,6,196
4695,39.30874824234168,15,6,196
4696,48.685774910718486,16,6,196
4697,72.14402769659395,17,6,196
4698,153.07713234549482,18,6,196
4699,63.84196342488685,19,6,196
4700,44.502850727980466,20,6,196
4701,23.98259454027411,21,6,196
4702,32.32461977597777,22,6,196
4703,32.54411760268916,23,6,196
4704,34.14964013066116,0,0,197
4705,-19.323574248569614,1,0,197
4706,36.957092017209746,2,0,197
4707,31.94326438021835,3,0,197
4708,-1.2785299627442583,4,0,197
4709,45.24399606922847,5,0,197
4710,46.19508965991511,6,0,197
4711,60.635657040643416,7,0,197
4712,70.06056181258859,8,0,197
4713,75.47401945021404,9,0,197
4714,70.20848845893221,10,0,197
4715,63.84103682851218,11,0,197
4716,95.68975088465052,12,0,197
4717,108.81822815195612,13,0,197
4718,108.52256023725123,14,0,197
4719,99.66364429555213,15,0,197
4720,112.78028807708125,16,0,197
4721,125.92694456428399,17,0,197
4722,125.56347160735346,18,0,197
4723,195.60999502481008,19,0,197
4724,91.93742721189194,20,0,197
4725,34.331651727554394,21,0,197
4726,36.786929537127435,22,0,197
4727,26.085228458110596,23,0,197
4728,34.47955622610305,0,1,198
4729,31.412468743400026,1,1,198
4730,20.152526344616778,2,1,198
4731,20.64905358735709,3,1,198
4732,15.504133915936194,4,1,198
4733,24.43950983394907,5,1,198
4734,34.29063359890819,6,1,198
4735,53.30411629465427,7,1,198
4736,46.67477657372696,8,1,198
4737,50.04328514277271,9,1,198
4738,29.61704776361885,10,1,198
4739,40.625001085736336,11,1,198
4740,50.11784655317656,12,1,198
4741,58.99529305252224,13,1,198
4742,56.99847654230569,14,1,198
4743,60.760465642349814,15,1,198
4744,86.16611045588816,16,1,198
4745,155.12083588388793,17,1,198
4746,92.16201474580832,18,1,198
4747,66.66674771432633,19,1,198
4748,47.662311395581405,20,1,198
4749,46.756824015530185,21,1,198
4750,58.171750640756066,22,1,198
4751,43.270634728588725,23,1,198
4752,30.771497500729776,0,2,199
4753,25.301764440617905,1,2,199
4754,19.89539088907543,2,2,199
4755,22.804743384069532,3,2,199
4756,14.114669655209148,4,2,199
4757,30.137664285545924,5,2,199
4758,-6.765586552145431,6,2,199
4759,46.055993866519685,7,2,199
4760,33.30047817669915,8,2,199
4761,47.29719520631533,9,2,199
4762,55.43281284762765,10,2,199
4763,57.400534911331015,11,2,199
4764,44.32561150180013,12,2,199
4765,50.43700517469106,13,2,199
4766,33.54118924194912,14,2,199
4767,32.159631168005454,15,2,199
4768,52.003293212184886,16,2,199
4769,72.06366629826147,17,2,199
4770,156.97017210057524,18,2,199
4771,55.35391062140803,19,2,199
4772,62.44649790672364,20,2,199
4773,57.188980144503006,21,2,199
4774,21.260286378661522,22,2,199
4775,28.926288148987506,23,2,199
4776,23.17006885435585,0,3,200
4777,31.42490026792952,1,3,200
4778,20.80727504564515,2,3,200
4779,-0.3221520608268993,3,3,200
4780,6.011397816679345,4,3,200
4781,13.432465259646998,5,3,200
4782,1.844894174191623,6,3,200
4783,-3.380574891762326,7,3,200
4784,42.50338552938626,8,3,200
4785,41.447414957547736,9,3,200
4786,51.48929845691015,10,3,200
4787,40.598869132654166,11,3,200
4788,14.820634075564417,12,3,200
4789,18.54319504871737,13,3,200
4790,19.548604450611336,14,3,200
4791,18.493282595769436,15,3,200
4792,23.16462161947089,16,3,200
4793,35.68900939454495,17,3,200
4794,39.87099901115874,18,3,200
4795,20.800762525673182,19,3,200
4796,32.75764802672198,20,3,200
4797,5.630888175410786,21,3,200
4798,-15.204994288105164,22,3,200
4799,3.372390952634156,23,3,200
4800,10.882657491044771,0,4,201
4801,12.32160778951263,1,4,201
4802,3.8559430197496916,2,4,201
4803,2.2665081502455386,3,4,201
4804,4.342234364994737,4,4,201
4805,-4.761727930225325,5,4,201
4806,-6.808405022040199,6,4,201
4807,8.380734757869757,7,4,201
4808,35.215229331122465,8,4,201
4809,33.33232578828968,9,4,201
4810,45.24291050049283,10,4,201
4811,18.924867950537685,11,4,201
4812,33.04628271199933,12,4,201
4813,25.724381333044086,13,4,201
4814,33.43297575381869,14,4,201
4815,32.13706540457772,15,4,201
4816,56.172006339074656,16,4,201
4817,48.87432502791283,17,4,201
4818,65.5703096925113,18,4,201
4819,58.50226041382981,19,4,201
4820,52.345520825536276,20,4,201
4821,46.36432124016518,21,4,201
4822,32.2418496742053,22,4,201
4823,28.00526587445958,23,4,201
4824,18.920006960466726,0,5,202
4825,19.96693207765026,1,5,202
4826,19.335503514856743,2,5,202
4827,24.388546838776215,3,5,202
4828,32.092536421009264,4,5,202
4829,28.17875464218063,5,5,202
4830,42.01620045524911,6,5,202
4831,35.36311794210413,7,5,202
4832,46.511735152846015,8,5,202
4833,55.78060417232983,9,5,202
4834,29.54830480023757,10,5,202
4835,31.281517317538718,11,5,202
4836,28.412685446762534,12,5,202
4837,22.68919755623987,13,5,202
4838,41.31895800928683,14,5,202
4839,33.418227597281046,15,5,202
4840,27.24483362142445,16,5,202
4841,34.98653192332231,17,5,202
4842,157.16750770268607,18,5,202
4843,47.495754820621315,19,5,202
4844,60.35626661823447,20,5,202
4845,60.56105564744893,21,5,202
4846,28.933434925894097,22,5,202
4847,20.194698771392098,23,5,202
4848,13.121149802361813,0,6,203
4849,16.937256071487464,1,6,203
4850,1.119573317581161,2,6,203
4851,19.15217574474842,3,6,203
4852,24.731327938529116,4,6,203
4853,29.812966035930472,5,6,203
4854,46.531923187461274,6,6,203
4855,77.43877825271602,7,6,203
4856,89.16350490599048,8,6,203
4857,97.70916095916971,9,6,203
4858,87.53822718703013,10,6,203
4859,75.71248324437826,11,6,203
4860,67.17416428681727,12,6,203
4861,56.054147866585,13,6,203
4862,45.3210120805331,14,6,203
4863,28.749993819361745,15,6,203
4864,31.958314480776448,16,6,203
4865,15.165694053351555,17,6,203
4866,194.0644003750818,18,6,203
4867,28.097431959199138,19,6,203
4868,31.530276455958315,20,6,203
4869,25.133023448783522,21,6,203
4870,60.149173424923454,22,6,203
4871,58.76386889210403,23,6,203
4872,39.37582229966519,0,0,204
4873,36.85788121702146,1,0,204
4874,28.395219542534416,2,0,204
4875,21.01421012959661,3,0,204
4876,13.634939491707492,4,0,204
4877,22.22495629876017,5,0,204
4878,21.659101262758206,6,0,204
4879,40.79759289240666,7,0,204
4880,59.5554996043858,8,0,204
4881,80.7783399375684,9,0,204
4882,61.664824076402475,10,0,204
4883,63.65519961747195,11,0,204
4884,71.78839017017307,12,0,204
4885,64.4982360376598,13,0,204
4886,50.9430744417385,14,0,204
4887,71.85918354063209,15,0,204
4888,76.3909718504654,16,0,204
4889,163.90898383541514,17,0,204
4890,188.279503189553,18,0,204
4891,157.69786628759212,19,0,204
4892,43.010210896850005,20,0,204
4893,39.925434631317714,21,0,204
4894,24.372171968031537,22,0,204
4895,22.63544336366813,23,0,204
4896,5.539414241908482,0,1,205
4897,0.14789663542179193,1,1,205
4898,8.597189965598796,2,1,205
4899,-2.285049325623355,3,1,205
4900,15.483424105791922,4,1,205
4901,11.35250782770911,5,1,205
4902,6.755410917133024,6,1,205
4903,9.10618286205365,7,1,205
4904,25.114767799963822,8,1,205
4905,43.757378049545274,9,1,205
4906,36.465196337392655,10,1,205
4907,21.799716344688616,11,1,205
4908,30.265437125971072,12,1,205
4909,22.998512407916742,13,1,205
4910,19.789105729319886,14,1,205
4911,42.016975600292426,15,1,205
4912,58.01290310540451,16,1,205
4913,67.44390849316025,17,1,205
4914,199.52007672910997,18,1,205
4915,53.4452997031918,19,1,205
4916,67.47040840929647,20,1,205
4917,55.431195438129485,21,1,205
4918,68.15271446013726,22,1,205
4919,66.62049436761413,23,1,205
4920,-2.298482749141037,0,2,206
4921,54.686447664146876,1,2,206
4922,50.51679060619841,2,2,206
4923,56.538577069671504,3,2,206
4924,60.0009371228706,4,2,206
4925,60.02516258549324,5,2,206
4926,63.15175943243502,6,2,206
4927,73.16128930619684,7,2,206
4928,58.36078509068221,8,2,206
4929,57.87602949349144,9,2,206
4930,69.88052245521125,10,2,206
4931,35.27154439745627,11,2,206
4932,59.16780629422472,12,2,206
4933,75.75721389184955,13,2,206
4934,64.63856393129552,14,2,206
4935,68.87529813781599,15,2,206
4936,70.4606495568648,16,2,206
4937,96.84981306244572,17,2,206
4938,115.70908961322372,18,2,206
4939,80.66152952455714,19,2,206
4940,81.451891539805,20,2,206
4941,68.81205357279707,21,2,206
4942,61.86735615897504,22,2,206
4943,40.792530090396085,23,2,206
4944,45.30428378877975,0,3,207
4945,47.572078463461516,1,3,207
4946,35.83618122039724,2,3,207
4947,25.13497137584245,3,3,207
4948,24.62427031543315,4,3,207
4949,33.14274016042089,5,3,207
4950,42.73370877917282,6,3,207
4951,65.44365000955682,7,3,207
4952,79.79243371332865,8,3,207
4953,92.94081509772252,9,3,207
4954,87.79127880765736,10,3,207
4955,60.344436940377044,11,3,207
4956,57.697741889868475,12,3,207
4957,73.58814610231109,13,3,207
4958,68.44915310160545,14,3,207
4959,71.5105715613497,15,3,207
4960,68.21192431549926,16,3,207
4961,57.91463154133252,17,3,207
4962,60.68518904477653,18,3,207
4963,64.44431380664602,19,3,207
4964,49.23939391044076,20,3,207
4965,43.188811489802546,21,3,207
4966,28.544617013225047,22,3,207
4967,37.520265935911524,23,3,207
4968,26.557444438276114,0,4,208
4969,35.96266176168028,1,4,208
4970,42.40894573599122,2,4,208
4971,39.35243783819903,3,4,208
4972,33.13021988646068,4,4,208
4973,19.49267462120983,5,4,208
4974,10.426219596877178,6,4,208
4975,0.25197251098621537,7,4,208
4976,26.942382242326474,8,4,208
4977,33.6861607550999,9,4,208
4978,40.4787063544911,10,4,208
4979,11.03261201205001,11,4,208
4980,1.0350965095272173,12,4,208
4981,21.215460354086943,13,4,208
4982,29.38556806069657,14,4,208
4983,30.118652765407678,15,4,208
4984,43.468236937283876,16,4,208
4985,183.99020354795658,17,4,208
4986,76.9171365796895,18,4,208
4987,73.69835305086171,19,4,208
4988,69.79612162306023,20,4,208
4989,97.09327190258936,21,4,208
4990,55.1337370882799,22,4,208
4991,51.1767361822969,23,4,208
4992,31.36153900125094,0,5,209
4993,31.806988895027736,1,5,209
4994,24.219315854337832,2,5,209
4995,23.58326916243832,3,5,209
4996,29.991760286351063,4,5,209
4997,57.106175253333596,5,5,209
4998,71.32411954778227,6,5,209
4999,68.27031904320883,7,5,209
5000,65.43975510726108,8,5,209
5001,59.46933891620863,9,5,209
5002,33.901281972094964,10,5,209
5003,30.086727375017304,11,5,209
5004,41.173074074742495,12,5,209
5005,27.794391141618807,13,5,209
5006,42.0418692396385,14,5,209
5007,47.13849860085346,15,5,209
5008,40.54571816812899,16,5,209
5009,44.7622296128834,17,5,209
5010,73.14153633466738,18,5,209
5011,78.5461095861011,19,5,209
5012,69.39779632127976,20,5,209
5013,58.226010544091594,21,5,209
5014,52.31265290811914,22,5,209
5015,-5.129816957122873,23,5,209
5016,13.010870982673444,0,6,210
5017,26.8279759011673,1,6,210
5018,25.095847199753322,2,6,210
5019,26.94488040094791,3,6,210
5020,28.197452799842743,4,6,210
5021,26.666075104564268,5,6,210
5022,30.916006530554633,6,6,210
5023,19.867885172333043,7,6,210
5024,51.79488914587792,8,6,210
5025,37.7862875990555,9,6,210
5026,25.210292445606147,10,6,210
5027,21.80433880973157,11,6,210
5028,40.312492801924805,12,6,210
5029,42.39381785463988,13,6,210
5030,27.49001198786795,14,6,210
5031,43.80324396392979,15,6,210
5032,55.45600692917717,16,6,210
5033,68.49455262794854,17,6,210
5034,81.71842168472263,18,6,210
5035,158.5530046266676,19,6,210
5036,122.65216173645382,20,6,210
5037,94.37644571319358,21,6,210
5038,97.65508680176808,22,6,210
5039,75.73579685529958,23,6,210
5040,66.54173418853708,0,0,211
5041,43.71342496917574,1,0,211
5042,36.74978559564436,2,0,211
5043,29.50396547128403,3,0,211
5044,37.791560103605086,4,0,211
5045,51.77834694899386,5,0,211
5046,37.33944219333119,6,0,211
5047,44.086927845801426,7,0,211
5048,64.39464366097403,8,0,211
5049,62.61287732546348,9,0,211
5050,68.67164141852018,10,0,211
5051,67.7078117223585,11,0,211
5052,71.40018225084769,12,0,211
5053,67.00019575778815,13,0,211
5054,46.90687106741247,14,0,211
5055,31.568727141703487,15,0,211
5056,46.86100117266707,16,0,211
5057,169.95658512000153,17,0,211
5058,57.270112409245414,18,0,211
5059,170.54709166103237,19,0,211
5060,42.77247727589174,20,0,211
5061,56.595830957430586,21,0,211
5062,46.89137962285516,22,0,211
5063,23.96630677812499,23,0,211
5064,26.194091047368126,0,1,212
5065,23.227498071166377,1,1,212
5066,-15.09692107790513,2,1,212
5067,33.78128663681688,3,1,212
5068,35.384030339504406,4,1,212
5069,42.539470947781496,5,1,212
5070,37.33260397089919,6,1,212
5071,41.60611434551395,7,1,212
5072,55.02036757192161,8,1,212
5073,34.57935086078621,9,1,212
5074,38.60574436486547,10,1,212
5075,40.02255943479326,11,1,212
5076,43.1345137508822,12,1,212
5077,60.42943800808777,13,1,212
5078,62.778562348368574,14,1,212
5079,79.95933286619116,15,1,212
5080,66.14408105588528,16,1,212
5081,74.8980876972486,17,1,212
5082,79.8734888981418,18,1,212
5083,56.87966530892758,19,1,212
5084,68.50908718118534,20,1,212
5085,95.11602349102678,21,1,212
5086,80.96926264189918,22,1,212
5087,67.0579274431475,23,1,212
5088,48.840505991163695,0,2,213
5089,37.17544194287891,1,2,213
5090,20.293010265846995,2,2,213
5091,16.252731404866232,3,2,213
5092,8.830044716842606,4,2,213
5093,28.60505989190087,5,2,213
5094,-17.182007238537476,6,2,213
5095,36.96265642159691,7,2,213
5096,54.5291304465396,8,2,213
5097,40.38508441323852,9,2,213
5098,30.00097506596805,10,2,213
5099,32.61091236677796,11,2,213
5100,50.00473573464426,12,2,213
5101,58.978026356753105,13,2,213
5102,60.38113583510004,14,2,213
5103,59.03208607711947,15,2,213
5104,67.26795930527406,16,2,213
5105,187.5790207641419,17,2,213
5106,62.31047133137994,18,2,213
5107,61.33251200419424,19,2,213
5108,40.24965927210916,20,2,213
5109,40.719280605959874,21,2,213
5110,32.65863339068411,22,2,213
5111,55.4616930415477,23,2,213
5112,42.35683659963252,0,3,214
5113,26.57615013640031,1,3,214
5114,23.7969810222967,2,3,214
5115,28.047433386910228,3,3,214
5116,43.650464768396404,4,3,214
5117,43.0251689470806,5,3,214
5118,32.98321776242673,6,3,214
5119,51.116174483634474,7,3,214
5120,35.93010647483604,8,3,214
5121,33.81909663682143,9,3,214
5122,31.88895339380459,10,3,214
5123,32.66401238175433,11,3,214
5124,46.32670588057427,12,3,214
5125,39.029514159148114,13,3,214
5126,36.742043968573746,14,3,214
5127,38.43425155296519,15,3,214
5128,45.54155930000613,16,3,214
5129,55.03164175874587,17,3,214
5130,68.74489140119854,18,3,214
5131,81.3054724780186,19,3,214
5132,79.67854450834295,20,3,214
5133,77.66412765745575,21,3,214
5134,46.16383093940277,22,3,214
5135,38.60291736013955,23,3,214
5136,33.992830077811405,0,4,215
5137,36.8570528803383,1,4,215
5138,27.767518624826696,2,4,215
5139,22.89322869966808,3,4,215
5140,-1.5125590728007339,4,4,215
5141,31.05909684332557,5,4,215
5142,49.8982691501609,6,4,215
5143,51.919632997627055,7,4,215
5144,69.81022624943395,8,4,215
5145,72.39564031613747,9,4,215
5146,65.18349505091169,10,4,215
5147,57.719299653722885,11,4,215
5148,69.04865905036402,12,4,215
5149,73.93332893108263,13,4,215
5150,102.78748990458118,14,4,215
5151,81.64261772606875,15,4,215
5152,90.2260127144001,16,4,215
5153,87.24047957172142,17,4,215
5154,74.17988681634266,18,4,215
5155,70.57565752702297,19,4,215
5156,67.03444080016466,20,4,215
5157,105.07514988548445,21,4,215
5158,86.75561209303868,22,4,215
5159,53.330031203726875,23,4,215
5160,35.52923280970752,0,5,216
5161,17.718342588177876,1,5,216
5162,16.691581696662908,2,5,216
5163,17.73821578121224,3,5,216
5164,25.54672975269345,4,5,216
5165,37.35059737901276,5,5,216
5166,39.097777743651775,6,5,216
5167,43.688989372742256,7,5,216
5168,38.32604658583465,8,5,216
5169,26.764134455542806,9,5,216
5170,32.4770589801061,10,5,216
5171,17.981968021594216,11,5,216
5172,17.49040944319899,12,5,216
5173,9.978815040922063,13,5,216
5174,21.997654280115988,14,5,216
5175,46.89873154143455,15,5,216
5176,32.92171833247945,16,5,216
5177,12.846268555724292,17,5,216
5178,199.50436228163855,18,5,216
5179,23.946653429073248,19,5,216
5180,29.749231533466357,20,5,216
5181,24.739890696018925,21,5,216
5182,-10.144791520018199,22,5,216
5183,24.953355871427462,23,5,216
5184,27.863852792941643,0,6,217
5185,12.506608415470243,1,6,217
5186,10.926708384003486,2,6,217
5187,-0.17696709703626112,3,6,217
5188,10.63726145707743,4,6,217
5189,28.497064287340585,5,6,217
5190,28.70612864531951,6,6,217
5191,34.52019671319193,7,6,217
5192,46.0215065767617,8,6,217
5193,40.507588167183904,9,6,217
5194,17.11686926999678,10,6,217
5195,15.443140140062784,11,6,217
5196,32.71618392561612,12,6,217
5197,31.64710068841362,13,6,217
5198,22.90830383826502,14,6,217
5199,37.0788872480584,15,6,217
5200,36.52217061454692,16,6,217
5201,194.11189808956908,17,6,217
5202,43.92803807638591,18,6,217
5203,56.11691586311657,19,6,217
5204,85.31303014960103,20,6,217
5205,84.57352640064104,21,6,217
5206,85.84870787778867,22,6,217
5207,59.59592583550153,23,6,217
5208,41.59743114609295,0,0,218
5209,37.5602398951681,1,0,218
5210,34.10229279242121,2,0,218
5211,25.241667416663365,3,0,218
5212,26.451889606844222,4,0,218
5213,-15.063021894034973,5,0,218
5214,46.51317958022156,6,0,218
5215,60.53302951511795,7,0,218
5216,68.93218212436351,8,0,218
5217,62.07365899962925,9,0,218
5218,51.1512659299449,10,0,218
5219,32.68798922933448,11,0,218
5220,61.919210638201044,12,0,218
5221,63.04838812855733,13,0,218
5222,57.501039563408085,14,0,218
5223,42.760789370429976,15,0,218
5224,91.62129642200824,16,0,218
5225,79.27233095261518,17,0,218
5226,75.0005362464202,18,0,218
5227,78.8290457915727,19,0,218
5228,81.14414375234689,20,0,218
5229,86.44293220108848,21,0,218
5230,99.81718367505475,22,0,218
5231,80.62151661349014,23,0,218
5232,48.17005272725285,0,1,219
5233,40.1962374588989,1,1,219
5234,37.60855492151653,2,1,219
5235,50.997863301539766,3,1,219
5236,40.68205534724221,4,1,219
5237,56.58950546879849,5,1,219
5238,66.69691991744449,6,1,219
5239,85.10614871611945,7,1,219
5240,86.2196231305422,8,1,219
5241,72.35965086850612,9,1,219
5242,77.82290571565515,10,1,219
5243,79.93817633651278,11,1,219
5244,91.67848749668929,12,1,219
5245,88.88629613342647,13,1,219
5246,73.64308102505281,14,1,219
5247,47.278152359321886,15,1,219
5248,63.68238905577558,16,1,219
5249,78.0408324902024,17,1,219
5250,63.98085297838444,18,1,219
5251,52.84094944658609,19,1,219
5252,43.13903492232411,20,1,219
5253,19.782467424883293,21,1,219
5254,11.806950691672592,22,1,219
5255,1.7173674871754792,23,1,219
5256,2.387244076501494,0,2,220
5257,0.47046181807193455,1,2,220
5258,-7.348660948840091,2,2,220
5259,-8.597590297698867,3,2,220
5260,-7.8797985250571365,4,2,220
5261,23.64485339288776,5,2,220
5262,33.72810610466931,6,2,220
5263,46.60537961975074,7,2,220
5264,68.93985573212298,8,2,220
5265,57.36482463536779,9,2,220
5266,70.57111529084423,10,2,220
5267,57.44061596937334,11,2,220
5268,39.20751550269507,12,2,220
5269,53.503293206262356,13,2,220
5270,71.47236749072889,14,2,220
5271,104.40217864483309,15,2,220
5272,84.82818306092346,16,2,220
5273,167.31967840250545,17,2,220
5274,97.1303000022763,18,2,220
5275,165.1163366636447,19,2,220
5276,66.49591767347836,20,2,220
5277,41.380245825749164,21,2,220
5278,29.14639621139072,22,2,220
5279,27.214743194711446,23,2,220
5280,17.005093680344256,0,3,221
5281,-2.0634191031858578,1,3,221
5282,29.395947370594364,2,3,221
5283,33.38717276019811,3,3,221
5284,48.17092914872914,4,3,221
5285,56.7685028500954,5,3,221
5286,51.25709450297591,6,3,221
5287,76.58244089227246,7,3,221
5288,70.96626123718991,8,3,221
5289,85.33234898029384,9,3,221
5290,100.28189924760177,10,3,221
5291,95.42820065861,11,3,221
5292,70.14127954481631,12,3,221
5293,56.56416321849419,13,3,221
5294,74.49067280408028,14,3,221
5295,67.73633440375359,15,3,221
5296,71.002918164906,16,3,221
5297,90.80491704802562,17,3,221
5298,106.28723245394279,18,3,221
5299,102.03838685039125,19,3,221
5300,86.10478661059422,20,3,221
5301,71.09307456237939,21,3,221
5302,74.78139903181362,22,3,221
5303,63.924856484213855,23,3,221
5304,44.149500235007956,0,4,222
5305,47.61474448336127,1,4,222
5306,40.22679952710282,2,4,222
5307,32.08942652421356,3,4,222
5308,28.192967808747397,4,4,222
5309,24.110394377470307,5,4,222
5310,28.114186184183374,6,4,222
5311,51.73332580650891,7,4,222
5312,44.83805069901078,8,4,222
5313,51.18809618042607,9,4,222
5314,40.23384074527913,10,4,222
5315,36.80002096204159,11,4,222
5316,18.6861937487823,12,4,222
5317,21.490513321914136,13,4,222
5318,23.258524507016524,14,4,222
5319,35.063390932376215,15,4,222
5320,43.60572529312536,16,4,222
5321,30.99605437681041,17,4,222
5322,58.68526600992645,18,4,222
5323,61.80487328824566,19,4,222
5324,61.13562403406906,20,4,222
5325,56.160103133826695,21,4,222
5326,44.18348178688576,22,4,222
5327,39.11472017795716,23,4,222
5328,29.148181429053622,0,5,223
5329,14.911338995631436,1,5,223
5330,11.755612299974016,2,5,223
5331,-6.25446776559137,3,5,223
5332,16.496754704672853,4,5,223
5333,30.096228906134733,5,5,223
5334,29.060459474938938,6,5,223
5335,29.76627616486356,7,5,223
5336,28.42856244511537,8,5,223
5337,22.169342285980665,9,5,223
5338,20.656249812254458,10,5,223
5339,32.40270667479636,11,5,223
5340,22.376128257033464,12,5,223
5341,32.11296521602155,13,5,223
5342,12.771129563131653,14,5,223
5343,10.65473796361283,15,5,223
5344,12.62240644614563,16,5,223
5345,44.64247556473274,17,5,223
5346,45.34791228327622,18,5,223
5347,12.400769722793687,19,5,223
5348,-10.344371919481159,20,5,223
5349,-0.4341918250918603,21,5,223
5350,13.46164361583403,22,5,223
5351,18.167298900387767,23,5,223
5352,17.106494191824765,0,6,224
5353,-15.56168754573395,1,6,224
5354,19.602012632760633,2,6,224
5355,-17.77408674485867,3,6,224
5356,16.568234900496606,4,6,224
5357,13.737487385429691,5,6,224
5358,2.3322558638490616,6,6,224
5359,5.533829886667653,7,6,224
5360,11.50847063779399,8,6,224
5361,18.91197945410137,9,6,224
5362,23.04126394390782,10,6,224
5363,14.390319600092571,11,6,224
5364,17.061037105518437,12,6,224
5365,3.307759454337974,13,6,224
5366,26.438771963675354,14,6,224
5367,25.17436324771299,15,6,224
5368,23.71356700749929,16,6,224
5369,54.05022445876175,17,6,224
5370,38.80920511560179,18,6,224
5371,23.284800851979313,19,6,224
5372,10.843203985633242,20,6,224
5373,14.823661460274868,21,6,224
5374,23.16380555599307,22,6,224
5375,28.30631301894407,23,6,224
5376,48.4459035983632,0,0,225
5377,24.68014785573604,1,0,225
5378,27.69685133655793,2,0,225
5379,23.570769494805933,3,0,225
5380,-8.41050018612583,4,0,225
5381,20.935020784003083,5,0,225
5382,17.718497375220668,6,0,225
5383,47.270114431955726,7,0,225
5384,64.512369319367,8,0,225
5385,66.17009131507598,9,0,225
5386,81.47810959682846,10,0,225
5387,52.961114840228625,11,0,225
5388,35.36445023053478,12,0,225
5389,7.341424132752153,13,0,225
5390,4.125987282772242,14,0,225
5391,13.715655790043405,15,0,225
5392,22.461594506961013,16,0,225
5393,33.736111533002706,17,0,225
5394,15.221341244599893,18,0,225
5395,36.71247838491735,19,0,225
5396,42.06527259622039,20,0,225
5397,52.47998793640133,21,0,225
5398,22.327762408074015,22,0,225
5399,25.123893296590097,23,0,225
5400,10.96975216710682,0,1,226
5401,-17.715332883156336,1,1,226
5402,15.642280751162282,2,1,226
5403,18.01618532339521,3,1,226
5404,14.412315149042016,4,1,226
5405,19.51844085071692,5,1,226
5406,9.290195989339528,6,1,226
5407,31.811053755252566,7,1,226
5408,34.893507983332526,8,1,226
5409,56.42661925012432,9,1,226
5410,46.3771316432083,10,1,226
5411,38.146676624370365,11,1,226
5412,30.464131898016923,12,1,226
5413,48.03704984678414,13,1,226
5414,37.95456854213337,14,1,226
5415,48.81039468717598,15,1,226
5416,46.88095808204654,16,1,226
5417,20.8405680213474,17,1,226
5418,151.45507256614883,18,1,226
5419,4.516577475465747,19,1,226
5420,13.341766289948913,20,1,226
5421,0.9088158719698581,21,1,226
5422,-0.6749258551982074,22,1,226
5423,19.881273329554546,23,1,226
5424,16.20295259812488,0,2,227
5425,22.322051595013832,1,2,227
5426,28.430206444550393,2,2,227
5427,-16.876453391180256,3,2,227
5428,24.379610249815777,4,2,227
5429,13.003238757865333,5,2,227
5430,12.023085858963748,6,2,227
5431,11.284138486199266,7,2,227
5432,20.22225324490541,8,2,227
5433,21.237837175588897,9,2,227
5434,35.34754073468592,10,2,227
5435,27.962249857184236,11,2,227
5436,31.61045426530826,12,2,227
5437,53.58439242556555,13,2,227
5438,57.80344774137202,14,2,227
5439,55.36047678477513,15,2,227
5440,49.48762868356664,16,2,227
5441,184.57671125384883,17,2,227
5442,37.062721154267514,18,2,227
5443,30.73446729340112,19,2,227
5444,45.84910400285305,20,2,227
5445,40.98698451774284,21,2,227
5446,20.911142650887847,22,2,227
5447,40.44336996225058,23,2,227
5448,33.824412264792294,0,3,228
5449,19.86012946828268,1,3,228
5450,16.337197143360093,2,3,228
5451,18.75012297575014,3,3,228
5452,35.275897431042004,4,3,228
5453,29.942539833430178,5,3,228
5454,48.098827127189544,6,3,228
5455,73.89937534050226,7,3,228
